CustomerID,Frequency,MonetaryValue,AverageOrderValue,TotalQuantity,ProductDiversity,RecencyDays,PrimaryCountry,IsUK,RepeatProbability,ConditionalFutureRevenue,PredictedCLV,CLVSegment,Location,BusinessAction
12666,1,1248.42,1248.42,370,31,20,Israel,0,0.6505832581856034,2527.517987829525,1644.3608876448525,Very High,Non-UK,Win back now
12668,6,7575.88,1262.6466666666668,3415,233,4,Germany,0,0.9338800455084476,7422.349098807882,6931.5837141742895,Very High,Non-UK,Protect loyalty
12670,2,764.24,382.12,230,21,11,France,0,0.7103310500221286,1470.9381202794816,1044.8530194957002,High,Non-UK,Protect loyalty
12671,1,2622.481,2622.481,1460,45,232,Germany,0,0.5020913492235242,3909.443530792787,1962.8977770889287,Very High,Non-UK,Win back now
12672,1,211.15,211.15,60,12,221,France,0,0.2939113911983138,526.5930657140997,154.77170053941614,Low,Non-UK,Low-cost nurture
12673,1,619.5,619.5,349,32,27,Germany,0,0.6172630482558186,1391.2788862347152,858.7850462912005,High,Non-UK,Win back now
12675,2,957.25,478.625,336,111,179,Italy,0,0.5880955552567195,1289.8034548915352,758.5276789764727,High,Non-UK,Win back now
12676,5,1511.7,302.34000000000003,1197,47,34,Sweden,0,0.8645239918864691,2229.446559075838,1927.410038949797,Very High,Non-UK,Protect loyalty
12677,2,395.1,197.55,176,13,181,France,0,0.4905432525491593,779.3444044974203,382.3021390381522,Medium,Non-UK,Low-cost nurture
12678,9,16652.72,1850.3022222222223,11449,140,1,France,0,0.9625871058849904,15888.55447687649,15294.11767059255,Very High,Non-UK,Protect loyalty
12681,23,16047.22,697.7052173913044,9475,339,4,France,0,0.9832858318939218,15099.404865686702,14847.03087445988,Very High,Non-UK,Protect loyalty
12682,21,10670.4,508.1142857142857,4967,202,11,France,0,0.977454251535707,11102.641533564878,10852.324170259912,Very High,Non-UK,Protect loyalty
12683,6,3157.13,526.1883333333334,2032,108,82,France,0,0.8841774243348002,3643.605451360818,3221.593683276445,Very High,Non-UK,Protect loyalty
12687,2,2138.91,1069.455,1403,126,106,Sweden,0,0.7349586035962126,2703.7630480880057,1987.1539142778,Very High,Non-UK,Protect loyalty
12691,1,134.6,134.6,51,7,46,France,0,0.4452761485788255,438.4866521549339,195.2476476747721,Low,Non-UK,Low-cost nurture
12692,1,110.95,110.95,36,13,263,France,0,0.2265383916441856,292.59225258576754,66.2833783083291,Low,Non-UK,Low-cost nurture
12693,3,847.11,282.37,281,35,22,Germany,0,0.7696890333705639,1429.2375269834176,1100.068450600802,High,Non-UK,Protect loyalty
12694,1,973.68,973.68,846,46,47,France,0,0.6480998846156502,1946.9846867435508,1261.840550826933,High,Non-UK,Win back now
12695,3,825.02,275.00666666666666,234,28,154,France,0,0.638341830296821,1289.5164792850285,823.1523095847176,High,Non-UK,Win back now
12696,2,851.91,425.955,564,43,60,Finland,0,0.7057900938171416,1449.1628303533328,1022.8047699913932,High,Non-UK,Protect loyalty
12698,1,339.75,339.75,111,16,216,Germany,0,0.3375069075666888,770.1091158742759,259.91714618764365,Medium,Non-UK,Low-cost nurture
12699,1,638.11,638.11,373,41,43,Germany,0,0.6079204001234454,1369.9419086943462,832.8156332793435,High,Non-UK,Win back now
12701,4,1648.7,412.175,1049,80,155,Germany,0,0.7638007796744959,2051.374049903728,1566.8410987204957,Very High,Non-UK,Protect loyalty
12703,3,722.98,240.9933333333333,431,44,259,Germany,0,0.5494138478642229,1019.8627178587204,560.3267001120238,Medium,Non-UK,Win back now
12705,5,4893.81,978.762,3191,196,9,Germany,0,0.916224559999843,5219.315702659943,4782.0652331698775,Very High,Non-UK,Protect loyalty
12708,8,2404.75,300.59375,1125,79,30,Germany,0,0.9129060136310538,3139.192457398657,2865.78767230448,Very High,Non-UK,Protect loyalty
12709,19,20585.24,1083.4336842105265,9860,152,12,Germany,0,0.9792498168260342,19893.27287499923,19480.48381891331,Very High,Non-UK,Protect loyalty
12711,2,1339.05,669.5250000000001,770,56,237,Germany,0,0.5534334944570952,1795.3038781271296,993.5812988842724,High,Non-UK,Win back now
12712,8,2326.9,290.8625,1143,89,25,Germany,0,0.9151567845501216,3024.008214097251,2767.441633666396,Very High,Non-UK,Protect loyalty
12714,7,9384.85,1340.6928571428573,5705,324,14,France,0,0.9457636339024544,8586.918043820779,8121.194813146494,Very High,Non-UK,Protect loyalty
12717,1,277.93,277.93,94,16,216,Greece,0,0.3255324155892266,649.1553358494785,211.3211045717164,Low,Non-UK,Low-cost nurture
12720,5,2005.55,401.11,1346,112,37,Germany,0,0.8770588416665855,2548.13721645516,2234.86627547168,Very High,Non-UK,Protect loyalty
12721,2,1356.95,678.4749999999999,696,73,11,France,0,0.7746995251016981,2096.902277448324,1624.469198523886,Very High,Non-UK,Protect loyalty
12724,3,1286.11,428.7033333333333,934,66,9,France,0,0.8245804301231026,1940.598607931596,1600.1796348245296,Very High,Non-UK,Protect loyalty
12725,3,1838.96,612.9866666666667,978,72,40,Italy,0,0.8139920079167915,2530.555786773709,2059.8521860213878,Very High,Non-UK,Protect loyalty
12726,4,1405.5,351.375,1475,30,13,France,0,0.8534356374267303,2264.0138602228585,1932.1901119422475,Very High,Non-UK,Protect loyalty
12727,3,1698.8300000000002,566.2766666666668,734,44,68,France,0,0.7791341297070866,2442.5085107873697,1903.0417428544692,Very High,Non-UK,Protect loyalty
12728,1,233.84,233.84,124,15,9,France,0,0.5518561219053373,668.9574607420807,369.16827000476655,Medium,Non-UK,Low-cost nurture
12730,1,829.25,829.25,234,47,147,Germany,0,0.4888746443866785,1535.0917992244683,750.4674574467685,High,Non-UK,Win back now
12731,5,6879.8,1375.96,3204,72,68,France,0,0.8913337186406667,7464.247108853381,6653.1351323871295,Very High,Non-UK,Protect loyalty
12733,3,2040.92,680.3066666666667,759,106,15,USA,0,0.8315654436428107,2678.13581235586,2227.0451949374,Very High,Non-UK,Protect loyalty
12734,2,529.25,264.625,177,13,0,France,0,0.6939652758219971,1146.7075308563374,795.7752079378794,High,Non-UK,Protect loyalty
12737,2,3710.5,1855.25,2,2,124,France,0,0.4637407521439828,5946.568316209274,2757.666063634466,Very High,Non-UK,Win back now
12739,2,1713.69,856.845,465,51,11,United Arab Emirates,0,0.7659884971488983,2640.7634420074064,2022.794420269005,Very High,Non-UK,Protect loyalty
12741,2,406.07,203.035,214,16,155,USA,0,0.5313547534378268,797.8031176258842,423.9164788580312,Medium,Non-UK,Low-cost nurture
12742,1,1201.52,1201.52,1359,67,251,United Arab Emirates,0,0.4561662788274926,1908.992060144393,870.8178043872969,High,Non-UK,Win back now
12744,4,4037.77,1009.4425,1753,110,85,Singapore,0,0.8482773970081052,4456.053732119586,3779.969660810655,Very High,Non-UK,Protect loyalty
12745,3,925.41,308.47,468,21,112,United Kingdom,1,0.6751252021503157,1203.786888856633,812.7068666852339,High,UK,Protect loyalty
12746,1,254.55,254.55,97,17,166,United Kingdom,1,0.3476261802461857,488.8760658590325,169.9461193883582,Low,UK,Low-cost nurture
12747,15,4702.47,313.498,1365,67,14,United Kingdom,1,0.9502330020668812,4701.768714582044,4467.775800681437,Very High,UK,Protect loyalty
12748,127,20486.45,161.31062992125985,11822,1230,1,United Kingdom,1,0.9965459211429224,16072.858114699711,16017.341195312922,Very High,UK,Protect loyalty
12749,4,2806.48,701.62,889,121,25,United Kingdom,1,0.8486320506389226,2640.524944985001,2240.8340988258497,Very High,UK,Protect loyalty
12751,1,268.27,268.27,189,61,70,Brazil,0,0.5296323658807309,612.6620572576242,324.4856548707113,Medium,Non-UK,Low-cost nurture
12755,9,1424.31,158.25666666666666,802,31,11,Japan,0,0.9116881514982542,2299.6329714175185,2096.548132836075,Very High,Non-UK,Protect loyalty
12758,5,7111.650000000001,1422.33,4020,146,85,Portugal,0,0.892744574268232,6992.4379360511575,6242.461028317025,Very High,Non-UK,Protect loyalty
12759,5,3489.3,697.86,2300,151,12,Netherlands,0,0.9055567881705556,4023.45709726124,3643.468886337915,Very High,Non-UK,Protect loyalty
12760,1,347.8,347.8,198,21,81,Netherlands,0,0.5091197095556977,855.0550855863505,435.32539682784505,Medium,Non-UK,Low-cost nurture
12761,2,782.95,391.475,281,27,83,Netherlands,0,0.6513326250188017,1383.0779675218437,900.8438031916714,High,Non-UK,Win back now
12765,6,1404.58,234.09666666666664,1009,49,98,Netherlands,0,0.8426348967254849,1982.718158959837,1670.7075111108657,Very High,Non-UK,Protect loyalty
12766,2,1929.36,964.68,1376,85,14,Portugal,0,0.7996733456237672,2791.7570248850698,2232.4936802584984,Very High,Non-UK,Protect loyalty
12767,1,949.82,949.82,598,43,1,Korea,0,0.6809975266529427,1980.6338523355944,1348.8067546456296,High,Non-UK,Protect loyalty
12768,1,168.69,168.69,102,10,76,Korea,0,0.4507084283003356,503.646357421092,226.99765817244943,Low,Non-UK,Low-cost nurture
12770,1,1895.0,1895.0,1100,16,82,Japan,0,0.6260091259358556,3753.983333401106,2350.027825320196,Very High,Non-UK,Win back now
12771,1,282.3,282.3,104,15,111,Portugal,0,0.4388966249426015,720.6086566930604,316.27270732700606,Medium,Non-UK,Low-cost nurture
12773,1,124.25,124.25,109,6,190,Portugal,0,0.3143462274327353,377.1361638465366,118.55133033361273,Low,Non-UK,Low-cost nurture
12774,1,98.7,98.7,53,6,161,Netherlands,0,0.312873667552582,314.58088713742205,98.42407590063011,Low,Non-UK,Low-cost nurture
12775,2,300.08000000000004,150.04,206,13,14,Netherlands,0,0.6663117110659038,708.1734873229992,471.86428806969576,Medium,Non-UK,Low-cost nurture
12776,1,55.5,55.5,46,4,293,Portugal,0,0.1809095385491684,182.6248472109248,33.0385768365408,Low,Non-UK,Low-cost nurture
12777,1,519.45,519.45,458,26,83,United Kingdom,1,0.5257794279691621,927.5322456158908,487.6773735228754,Medium,UK,Low-cost nurture
12778,3,953.45,317.81666666666666,910,55,22,Netherlands,0,0.8063680789595623,1527.3518482686218,1231.6077757837054,High,Non-UK,Protect loyalty
12779,6,2492.75,415.4583333333333,1477,82,18,Poland,0,0.9017713053236996,3230.1568945895096,2912.86279923433,Very High,Non-UK,Protect loyalty
12780,1,337.4,337.4,285,20,224,Netherlands,0,0.3634109807458909,754.0697890540985,274.037241590997,Medium,Non-UK,Low-cost nurture
12782,6,2287.32,381.22,931,94,0,Portugal,0,0.90279825562453,2975.921990477035,2686.657181877346,Very High,Non-UK,Protect loyalty
12784,1,1230.33,1230.33,582,72,155,Portugal,0,0.535408387675493,2051.2425448682707,1098.252463679296,High,Non-UK,Win back now
12785,2,788.45,394.225,322,36,161,Portugal,0,0.578594327955397,1268.757368959113,734.0958172313556,High,Non-UK,Win back now
12786,1,728.5000000000001,728.5000000000001,324,18,235,Netherlands,0,0.3816510249244011,1444.288233514876,551.2140846072052,Medium,Non-UK,Win back now
12787,1,398.52,398.52,249,24,39,Netherlands,0,0.5714742729110093,979.1400375752318,559.5533410513639,Medium,Non-UK,Win back now
12788,4,444.9,111.225,194,20,89,Netherlands,0,0.7162138810925656,826.4337828435735,591.9033470764062,Medium,Non-UK,Grow customer value
12789,2,181.5,90.75,32,2,138,Netherlands,0,0.4203022924366048,492.4565950453499,206.9806358230853,Low,Non-UK,Low-cost nurture
12790,1,266.93,266.93,140,16,36,Netherlands,0,0.5322207297927899,727.7825239817772,387.3409460440201,Medium,Non-UK,Low-cost nurture
12791,5,670.91,134.182,256,17,18,Netherlands,0,0.8184330510955303,1254.9772665002542,1027.1148732773315,High,Non-UK,Protect loyalty
12792,1,426.47,426.47,177,22,160,Portugal,0,0.4256983426428817,946.3111041914372,402.8430686788502,Medium,Non-UK,Low-cost nurture
12793,1,340.05,340.05,166,20,27,Portugal,0,0.5612953418743802,877.5922522217837,492.5884432371335,Medium,Non-UK,Low-cost nurture
12796,1,381.0,381.0,182,7,254,Netherlands,0,0.3069909085747264,908.1014821276716,278.77889907642964,Medium,Non-UK,Low-cost nurture
12797,1,298.05,298.05,97,17,50,Portugal,0,0.5087667285384575,779.0288834209308,396.3439764550344,Medium,Non-UK,Low-cost nurture
12798,1,1533.89,1533.89,3199,25,47,Japan,0,0.695411996693644,3129.571599421275,2176.34163474927,Very High,Non-UK,Protect loyalty
12799,1,219.35,219.35,137,15,155,Japan,0,0.3913190877043176,566.4704258802062,221.67069026691857,Low,Non-UK,Low-cost nurture
12800,3,584.25,194.75,284,31,96,Portugal,0,0.6923103651490131,1003.155119095702,694.4946868022472,High,Non-UK,Protect loyalty
12801,1,1071.82,1071.82,505,50,126,Sweden,0,0.5506572233875774,1946.560647065517,1071.8876810686236,High,Non-UK,Win back now
12802,6,1988.84,331.4733333333333,1658,89,68,Netherlands,0,0.8788245851407459,2551.985300028173,2242.7474225825413,Very High,Non-UK,Protect loyalty
12803,1,1092.81,1092.81,872,55,19,Netherlands,0,0.683821562983691,2147.876945213445,1468.7645697724938,High,Non-UK,Protect loyalty
12804,2,325.37,162.685,270,60,91,Netherlands,0,0.6246423332706755,600.7907745108173,375.2793511979333,Medium,Non-UK,Low-cost nurture
12805,4,1434.95,358.7375,593,44,7,Netherlands,0,0.8441510502457867,2178.8007346739814,1839.2369284513327,Very High,Non-UK,Protect loyalty
12806,4,2878.96,719.74,2087,58,61,Netherlands,0,0.8524992737417937,3700.493570798947,3154.668081592279,Very High,Non-UK,Protect loyalty
12807,1,330.35,330.35,145,16,9,Sweden,0,0.571348076938299,888.9485422245584,507.8990400971058,Medium,Non-UK,Low-cost nurture
12808,2,293.05,146.525,134,19,61,Portugal,0,0.6089706195582248,636.4529038711127,387.5811191900228,Medium,Non-UK,Low-cost nurture
12809,2,1266.63,633.315,298,52,191,Portugal,0,0.5672680036193654,1762.7976583972168,999.9787084638812,High,Non-UK,Win back now
12810,2,534.99,267.495,389,32,160,Japan,0,0.5697933268923073,933.7999859470884,532.0730006447812,Medium,Non-UK,Low-cost nurture
12811,2,519.0500000000001,259.525,205,23,4,Portugal,0,0.702623620928626,1057.127956531498,742.7630726030403,High,Non-UK,Protect loyalty
12813,3,1687.8,562.6,1141,37,127,Netherlands,0,0.7399283632546741,2385.0490848702884,1764.7654656501309,Very High,Non-UK,Protect loyalty
12817,2,524.94,262.47,166,16,25,Austria,0,0.6706257519030018,1089.938233200942,730.9406471682111,High,Non-UK,Win back now
12819,1,540.52,540.52,344,19,84,United Kingdom,1,0.510226146040367,988.287021899562,504.24987836552526,Medium,UK,Win back now
12820,7,1747.18,249.59714285714287,1242,87,23,United Kingdom,1,0.8931976212544784,1866.0811704760883,1666.779262537015,Very High,UK,Protect loyalty
12821,1,128.08,128.08,92,7,237,United Kingdom,1,0.2458906077514362,286.7857931034978,70.51793296069674,Low,UK,Low-cost nurture
12823,13,4742.0,364.7692307692308,700,1,20,United Kingdom,1,0.919585172417362,7001.24640610796,6438.242383497224,Very High,UK,Protect loyalty
12825,2,518.63,259.315,139,20,147,United Kingdom,1,0.5080805566349142,747.6112882833401,379.8467594975448,Medium,UK,Low-cost nurture
12826,5,1326.03,265.206,857,50,30,United Kingdom,1,0.8438760961617398,1552.1387147622058,1309.8127593150305,High,UK,Protect loyalty
12829,1,92.3,92.3,174,8,176,United Kingdom,1,0.3107315897254507,228.26965556324896,70.93059295924941,Low,UK,Low-cost nurture
12831,2,236.06,118.03,168,13,89,United Kingdom,1,0.5421764938475807,427.2283199905924,231.63315260489165,Low,UK,Low-cost nurture
12835,41,5996.83,146.2641463414634,2349,138,53,United Kingdom,1,0.9787234184342596,5881.153423780434,5756.022583258736,Very High,UK,Protect loyalty
12836,11,3949.37,359.03363636363633,1169,173,15,United Kingdom,1,0.9371692663417872,3516.2331862367378,3295.3056754321283,Very High,UK,Protect loyalty
12837,1,528.5600000000001,528.5600000000001,170,73,195,United Kingdom,1,0.3866572988397218,750.9866135173413,290.3744554474053,Medium,UK,Low-cost nurture
12838,8,2303.96,287.995,1251,151,13,United Kingdom,1,0.9139387660559928,2234.3313842110365,2042.0420682460133,Very High,UK,Protect loyalty
12839,12,4077.7,339.80833333333334,2771,111,5,United Kingdom,1,0.9486497028207131,3923.806430269415,3722.317804001084,Very High,UK,Protect loyalty
12840,3,1315.2,438.4,747,57,63,United Kingdom,1,0.7586512046425586,1506.8596243836723,1143.1808692659065,High,UK,Protect loyalty
12841,15,2966.62,197.77466666666663,2288,129,5,United Kingdom,1,0.954480175242461,3009.923853744515,2872.912647388528,Very High,UK,Protect loyalty
12842,2,799.0,399.5,340,13,30,United Kingdom,1,0.6724849492638727,1253.9488780563993,843.2617476392478,High,UK,Win back now
12843,22,4881.1,221.86818181818185,2247,77,8,United Kingdom,1,0.9676195947206336,5051.236583545479,4887.675495808314,Very High,UK,Protect loyalty
12844,2,322.64,161.32,98,43,68,United Kingdom,1,0.5795496450065749,486.7817816776223,282.11420876693404,Medium,UK,Low-cost nurture
12846,1,15.58,15.58,1,1,308,United Kingdom,1,0.0826057319834618,52.82693282912634,4.36380745479115,Low,UK,Low-cost nurture
12847,1,765.36,765.36,624,34,13,United Kingdom,1,0.631773155429002,1321.2095116094877,834.7047021323367,High,UK,Win back now
12848,1,208.0,208.0,58,16,301,United Kingdom,1,0.2071098856719546,370.62816468440144,76.76075681459277,Low,UK,Low-cost nurture
12849,4,2032.18,508.045,1258,80,7,United Kingdom,1,0.8549842772076975,2159.5861181578543,1846.4121763009705,Very High,UK,Protect loyalty
12850,1,330.0,330.0,200,2,71,United Kingdom,1,0.4507984887351891,821.235742741716,370.2118317232861,Medium,UK,Low-cost nurture
12851,1,148.95,148.95,51,30,103,United Kingdom,1,0.3827978032510539,304.13711278259296,116.42301866029462,Low,UK,Low-cost nurture
12853,5,1950.4,390.08,868,58,53,United Kingdom,1,0.8396762317140034,2068.670786095993,1737.0136903259288,Very High,UK,Protect loyalty
12854,4,1654.72,413.68,1004,120,187,United Kingdom,1,0.7179420676200287,1499.296716592299,1076.4081846861952,High,UK,Protect loyalty
12855,3,574.74,191.58,210,63,20,United Kingdom,1,0.7384607255422798,754.2889357297307,557.012754747491,Medium,UK,Grow customer value
12857,4,2581.6,645.4,1077,46,62,United Kingdom,1,0.8176250951581395,2689.7880462834964,2199.23820729777,Very High,UK,Protect loyalty
12858,1,147.27,147.27,51,36,9,United Kingdom,1,0.4888621011249415,317.5600715548394,155.24308381368556,Low,UK,Low-cost nurture
12859,1,575.1,575.1,292,21,84,United Kingdom,1,0.5085210255993468,1026.2321764960896,521.8606388948413,Medium,UK,Win back now
12860,1,54.22,54.22,26,16,319,United Kingdom,1,0.1496347346684542,117.4897570717166,17.580548625687463,Low,UK,Low-cost nurture
12861,1,68.25,68.25,27,4,245,United Kingdom,1,0.1885848166679116,174.81434135549725,32.96733051544817,Low,UK,Low-cost nurture
12862,2,984.62,492.31,611,119,51,United Kingdom,1,0.7118612717510848,1147.7429704723384,817.0337706038066,High,UK,Protect loyalty
12863,5,2271.35,454.27,707,23,5,United Kingdom,1,0.8576974066485492,2707.2469669649545,2321.998702722992,Very High,UK,Protect loyalty
12864,1,152.45,152.45,231,4,134,United Kingdom,1,0.3688627344816904,386.574963994341,142.59309830111363,Low,UK,Low-cost nurture
12865,2,1755.24,877.6200000000001,1048,93,4,Austria,0,0.7993773201494563,2559.8171263764634,2046.2597545554995,Very High,Non-UK,Protect loyalty
12866,2,668.23,334.115,382,34,100,Belgium,0,0.6423545865476512,1170.1269132850923,751.6363895915248,High,Non-UK,Win back now
12867,6,3819.92,636.6533333333333,3592,260,23,United Kingdom,1,0.9132173456314748,3194.811323072906,2917.557116250019,Very High,UK,Protect loyalty
12868,2,436.7,218.35,242,26,6,United Kingdom,1,0.6762600836988096,708.6321449209746,479.2196336359253,Medium,UK,Grow customer value
12869,1,337.67,337.67,144,35,307,United Kingdom,1,0.2479051904773084,513.72769361465,127.35576173900814,Low,UK,Low-cost nurture
12870,3,1676.95,558.9833333333333,906,85,1,United Kingdom,1,0.8202119177523114,1855.5880763560333,1521.9754546663046,High,UK,Protect loyalty
